t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz
0.342000,0.05844840,0.00000273,0.51323643,-0.00000735,0.00068262,0.00000320,0.18728413,-0.00010805,0.03043992,-0.00018853,0.10500606,-0.00005370
0.344000,0.05882296,0.00000251,0.51329742,-0.00000772,0.00089190,0.00000309,0.18726499,-0.00010942,0.03065231,-0.00018668,0.10353153,-0.00005239
0.346000,0.05919748,0.00000229,0.51335883,-0.00000810,0.00109822,0.00000299,0.18724629,-0.00011078,0.03085974,-0.00018479,0.10206079,-0.00005109
0.348000,0.05957196,0.00000207,0.51342065,-0.00000846,0.00130161,0.00000288,0.18722804,-0.00011212,0.03106217,-0.00018288,0.10059346,-0.00004981
0.350000,0.05994641,0.00000184,0.51348287,-0.00000883,0.00150207,0.00000278,0.18721022,-0.00011344,0.03125956,-0.00018093,0.09912922,-0.00004854
0.352000,0.06032082,0.00000162,0.51354549,-0.00000919,0.00169959,0.00000268,0.18719284,-0.00011475,0.03145187,-0.00017896,0.09766775,-0.00004728
0.354000,0.06069520,0.00000139,0.51360849,-0.00000955,0.00189420,0.00000259,0.18717588,-0.00011603,0.03163906,-0.00017697,0.09620874,-0.00004604
0.356000,0.06106954,0.00000115,0.51367186,-0.00000990,0.00208589,0.00000249,0.18715937,-0.00011730,0.03182110,-0.00017495,0.09475192,-0.00004482
0.358000,0.06144385,0.00000092,0.51373559,-0.00001025,0.00227466,0.00000240,0.18714328,-0.00011854,0.03199797,-0.00017290,0.09329704,-0.00004361
0.360000,0.06181813,0.00000068,0.51379967,-0.00001059,0.00246053,0.00000231,0.18712763,-0.00011977,0.03216962,-0.00017084,0.09184387,-0.00004242
0.362000,0.06219238,0.00000044,0.51386409,-0.00001093,0.00264349,0.00000222,0.18711243,-0.00012097,0.03233604,-0.00016875,0.09039217,-0.00004125
0.364000,0.06256660,0.00000020,0.51392885,-0.00001127,0.00282355,0.00000214,0.18709767,-0.00012216,0.03249721,-0.00016664,0.08894175,-0.00004009
0.366000,0.06294079,-0.00000005,0.51399392,-0.00001160,0.00300071,0.00000206,0.18708337,-0.00012333,0.03265309,-0.00016451,0.08749242,-0.00003894
0.368000,0.06331495,-0.00000029,0.51405930,-0.00001193,0.00317497,0.00000198,0.18706952,-0.00012447,0.03280369,-0.00016236,0.08604400,-0.00003782
0.370000,0.06368908,-0.00000054,0.51412498,-0.00001225,0.00334633,0.00000190,0.18705615,-0.00012560,0.03294898,-0.00016019,0.08459634,-0.00003671
0.372000,0.06406318,-0.00000080,0.51419095,-0.00001257,0.00351480,0.00000182,0.18704324,-0.00012670,0.03308895,-0.00015801,0.08314927,-0.00003562
0.374000,0.06443726,-0.00000105,0.51425720,-0.00001289,0.00368038,0.00000175,0.18703081,-0.00012779,0.03322359,-0.00015580,0.08170267,-0.00003454
0.376000,0.06481132,-0.00000131,0.51432371,-0.00001320,0.00384306,0.00000168,0.18701887,-0.00012885,0.03335289,-0.00015358,0.08025641,-0.00003349
0.378000,0.06518535,-0.00000156,0.51439048,-0.00001350,0.00400285,0.00000161,0.18700741,-0.00012989,0.03347685,-0.00015135,0.07881035,-0.00003245
0.380000,0.06555936,-0.00000182,0.51445749,-0.00001380,0.00415975,0.00000154,0.18699644,-0.00013091,0.03359548,-0.00014910,0.07736440,-0.00003142
0.382000,0.06593335,-0.00000209,0.51452474,-0.00001410,0.00431375,0.00000147,0.18698594,-0.00013191,0.03370876,-0.00014684,0.07591845,-0.00003042
0.384000,0.06630732,-0.00000235,0.51459221,-0.00001439,0.00446487,0.00000141,0.18697592,-0.00013289,0.03381671,-0.00014457,0.07447241,-0.00002943
0.386000,0.06668126,-0.00000262,0.51465990,-0.00001468,0.00461309,0.00000135,0.18696637,-0.00013385,0.03391932,-0.00014228,0.07302621,-0.00002846
0.388000,0.06705519,-0.00000289,0.51472779,-0.00001497,0.00475842,0.00000129,0.18695725,-0.00013478,0.03401662,-0.00013998,0.07157979,-0.00002751
0.390000,0.06742910,-0.00000316,0.51479587,-0.00001524,0.00490086,0.00000123,0.18694854,-0.00013570,0.03410860,-0.00013767,0.07013312,-0.00002657
0.392000,0.06780299,-0.00000343,0.51486413,-0.00001552,0.00504040,0.00000117,0.18694020,-0.00013659,0.03419529,-0.00013535,0.06868620,-0.00002565
0.394000,0.06817687,-0.00000370,0.51493256,-0.00001579,0.00517705,0.00000112,0.18693218,-0.00013746,0.03427670,-0.00013303,0.06723907,-0.00002475
0.396000,0.06855073,-0.00000398,0.51500115,-0.00001605,0.00531080,0.00000107,0.18692439,-0.00013830,0.03435285,-0.00013069,0.06579183,-0.00002387
0.398000,0.06892458,-0.00000425,0.51506989,-0.00001631,0.00544166,0.00000102,0.18691673,-0.00013913,0.03442376,-0.00012835,0.06434465,-0.00002300
0.400000,0.06929840,-0.00000453,0.51513877,-0.00001657,0.00556963,0.00000097,0.18690910,-0.00013993,0.03448945,-0.00012600,0.06289776,-0.00002216
0.402000,0.06967222,-0.00000481,0.51520778,-0.00001682,0.00569470,0.00000092,0.18690157,-0.00014071,0.03454996,-0.00012364,0.06145109,-0.00002132
0.404000,0.07004602,-0.00000509,0.51527691,-0.00001707,0.00581688,0.00000087,0.18689427,-0.00014147,0.03460529,-0.00012127,0.06000451,-0.00002051
0.406000,0.07041980,-0.00000538,0.51534615,-0.00001731,0.00593616,0.00000083,0.18688730,-0.00014220,0.03465550,-0.00011891,0.05855798,-0.00001971
0.408000,0.07079358,-0.00000566,0.51541548,-0.00001754,0.00605256,0.00000079,0.18688072,-0.00014291,0.03470059,-0.00011653,0.05711155,-0.00001893
0.410000,0.07116733,-0.00000595,0.51548490,-0.00001778,0.00616606,0.00000075,0.18687458,-0.00014360,0.03474062,-0.00011416,0.05566530,-0.00001817
0.412000,0.07154108,-0.00000624,0.51555440,-0.00001800,0.00627666,0.00000071,0.18686891,-0.00014427,0.03477561,-0.00011177,0.05421935,-0.00001742
0.414000,0.07191481,-0.00000652,0.51562397,-0.00001823,0.00638438,0.00000067,0.18686371,-0.00014491,0.03480561,-0.00010939,0.05277382,-0.00001669
0.416000,0.07228854,-0.00000681,0.51569359,-0.00001844,0.00648921,0.00000063,0.18685899,-0.00014554,0.03483065,-0.00010701,0.05132888,-0.00001597
0.418000,0.07266226,-0.00000711,0.51576327,-0.00001866,0.00659114,0.00000060,0.18685475,-0.00014613,0.03485078,-0.00010462,0.04988466,-0.00001527
0.420000,0.07303596,-0.00000740,0.51583298,-0.00001887,0.00669019,0.00000056,0.18685099,-0.00014671,0.03486604,-0.00010223,0.04844132,-0.00001459
0.422000,0.07340966,-0.00000769,0.51590271,-0.00001907,0.00678635,0.00000053,0.18684770,-0.00014726,0.03487647,-0.00009984,0.04699901,-0.00001392
0.424000,0.07378336,-0.00000799,0.51597247,-0.00001927,0.00687963,0.00000050,0.18684486,-0.00014779,0.03488213,-0.00009745,0.04555788,-0.00001327
0.426000,0.07415705,-0.00000828,0.51604224,-0.00001946,0.00697002,0.00000047,0.18684248,-0.00014830,0.03488306,-0.00009507,0.04411807,-0.00001263
0.428000,0.07453073,-0.00000858,0.51611200,-0.00001965,0.00705754,0.00000044,0.18684053,-0.00014878,0.03487933,-0.00009268,0.04267974,-0.00001201
0.430000,0.07490441,-0.00000888,0.51618176,-0.00001983,0.00714218,0.00000042,0.18683900,-0.00014924,0.03487097,-0.00009030,0.04124302,-0.00001140
0.432000,0.07527809,-0.00000918,0.51625149,-0.00002001,0.00722395,0.00000039,0.18683789,-0.00014968,0.03485805,-0.00008791,0.03980805,-0.00001081
0.434000,0.07565176,-0.00000948,0.51632120,-0.00002019,0.00730285,0.00000037,0.18683718,-0.00015010,0.03484062,-0.00008553,0.03837496,-0.00001023
0.436000,0.07602544,-0.00000978,0.51639087,-0.00002036,0.00737888,0.00000034,0.18683687,-0.00015049,0.03481874,-0.00008316,0.03694389,-0.00000967
0.438000,0.07639911,-0.00001008,0.51646050,-0.00002052,0.00745206,0.00000032,0.18683694,-0.00015086,0.03479247,-0.00008078,0.03551497,-0.00000912
0.440000,0.07677278,-0.00001038,0.51653007,-0.00002068,0.00752237,0.00000030,0.18683739,-0.00015120,0.03476188,-0.00007841,0.03408834,-0.00000859
0.442000,0.07714646,-0.00001068,0.51659957,-0.00002084,0.00758984,0.00000028,0.18683820,-0.00015153,0.03472702,-0.00007605,0.03266412,-0.00000807
0.444000,0.07752014,-0.00001099,0.51666901,-0.00002099,0.00765445,0.00000026,0.18683938,-0.00015183,0.03468797,-0.00007369,0.03124245,-0.00000756
0.446000,0.07789382,-0.00001129,0.51673836,-0.00002114,0.00771623,0.00000025,0.18684091,-0.00015210,0.03464478,-0.00007134,0.02982347,-0.00000707
0.448000,0.07826750,-0.00001159,0.51680763,-0.00002128,0.00777517,0.00000023,0.18684278,-0.00015236,0.03459753,-0.00006899,0.02840731,-0.00000659
0.450000,0.07864119,-0.00001190,0.51687680,-0.00002142,0.00783127,0.00000022,0.18684500,-0.00015259,0.03454627,-0.00006665,0.02699411,-0.00000612
0.452000,0.07901488,-0.00001220,0.51694586,-0.00002155,0.00788456,0.00000020,0.18684755,-0.00015280,0.03449110,-0.00006431,0.02558399,-0.00000567
0.454000,0.07938857,-0.00001251,0.51701482,-0.00002168,0.00793502,0.00000019,0.18685042,-0.00015298,0.03443206,-0.00006199,0.02417711,-0.00000523
0.456000,0.07976228,-0.00001282,0.51708365,-0.00002180,0.00798267,0.00000018,0.18685363,-0.00015315,0.03436924,-0.00005967,0.02277361,-0.00000480
0.458000,0.08013598,-0.00001312,0.51715236,-0.00002192,0.00802752,0.00000016,0.18685715,-0.00015329,0.03430271,-0.00005735,0.02137362,-0.00000438
0.460000,0.08050970,-0.00001343,0.51722093,-0.00002203,0.00806957,0.00000015,0.18686099,-0.00015341,0.03423254,-0.00005505,0.01997729,-0.00000398
0.462000,0.08088342,-0.00001374,0.51728936,-0.00002214,0.00810883,0.00000014,0.18686513,-0.00015350,0.03415881,-0.00005276,0.01858477,-0.00000359
0.464000,0.08125716,-0.00001404,0.51735764,-0.00002224,0.00814530,0.00000014,0.18686959,-0.00015358,0.03408159,-0.00005047,0.01719621,-0.00000321
0.466000,0.08163090,-0.00001435,0.51742576,-0.00002234,0.00817900,0.00000013,0.18687434,-0.00015363,0.03400097,-0.00004820,0.01581175,-0.00000284
0.468000,0.08200465,-0.00001466,0.51749372,-0.00002244,0.00820993,0.00000012,0.18687939,-0.00015365,0.03391701,-0.00004593,0.01443154,-0.00000249
0.470000,0.08237841,-0.00001496,0.51756151,-0.00002253,0.00823811,0.00000012,0.18688474,-0.00015366,0.03382980,-0.00004367,0.01305574,-0.00000214
0.472000,0.08275218,-0.00001527,0.51762912,-0.00002262,0.00826353,0.00000011,0.18689037,-0.00015365,0.03373942,-0.00004143,0.01168451,-0.00000181
0.474000,0.08312597,-0.00001558,0.51769656,-0.00002270,0.00828622,0.00000011,0.18689628,-0.00015361,0.03364594,-0.00003920,0.01031799,-0.00000149
0.476000,0.08349976,-0.00001589,0.51776380,-0.00002278,0.00830617,0.00000010,0.18690248,-0.00015355,0.03354945,-0.00003697,0.00895634,-0.00000117
0.478000,0.08387357,-0.00001619,0.51783085,-0.00002285,0.00832341,0.00000010,0.18690894,-0.00015347,0.03345003,-0.00003476,0.00759972,-0.00000087
0.480000,0.08424739,-0.00001650,0.51789770,-0.00002292,0.00833793,0.00000010,0.18691568,-0.00015336,0.03334776,-0.00003256,0.00624829,-0.00000058
0.482000,0.08462123,-0.00001681,0.51796434,-0.00002298,0.00834975,0.00000009,0.18692268,-0.00015324,0.03324272,-0.00003038,0.00490221,-0.00000030
0.484000,0.08499508,-0.00001711,0.51803078,-0.00002304,0.00835889,0.00000009,0.18692995,-0.00015309,0.03313499,-0.00002820,0.00356162,-0.00000003
0.486000,0.08536894,-0.00001742,0.51809699,-0.00002310,0.00836534,0.00000009,0.18693746,-0.00015292,0.03302466,-0.00002604,0.00222670,0.00000023
0.488000,0.08574282,-0.00001772,0.51816298,-0.00002315,0.00836913,0.00000009,0.18694523,-0.00015274,0.03291180,-0.00002389,0.00089760,0.00000049
0.490000,0.08611671,-0.00001803,0.51822875,-0.00002319,0.00837026,0.00000009,0.18695324,-0.00015252,0.03279651,-0.00002176,-0.00042552,0.00000073
0.492000,0.08649062,-0.00001833,0.51829428,-0.00002324,0.00836875,0.00000009,0.18696149,-0.00015229,0.03267887,-0.00001964,-0.00174250,0.00000096
0.494000,0.08686455,-0.00001864,0.51835958,-0.00002327,0.00836461,0.00000010,0.18696997,-0.00015204,0.03255896,-0.00001753,-0.00305319,0.00000119
0.496000,0.08723850,-0.00001894,0.51842464,-0.00002331,0.00835785,0.00000010,0.18697868,-0.00015177,0.03243686,-0.00001544,-0.00435741,0.00000141
0.498000,0.08761246,-0.00001925,0.51848945,-0.00002334,0.00834849,0.00000010,0.18698761,-0.00015147,0.03231266,-0.00001336,-0.00565502,0.00000161
0.500000,0.08798644,-0.00001955,0.51855401,-0.00002336,0.00833653,0.00000010,0.18699676,-0.00015116,0.03218643,-0.00001130,-0.00694586,0.00000181
0.502000,0.08836043,-0.00001985,0.51861832,-0.00002339,0.00832200,0.00000011,0.18700612,-0.00015082,0.03205828,-0.00000925,-0.00822976,0.00000200
0.504000,0.08873445,-0.00002015,0.51868237,-0.00002340,0.00830490,0.00000011,0.18701568,-0.00015047,0.03192827,-0.00000722,-0.00950658,0.00000219
0.506000,0.08910849,-0.00002045,0.51874617,-0.00002342,0.00828525,0.00000012,0.18702544,-0.00015009,0.03179650,-0.00000520,-0.01077615,0.00000236
0.508000,0.08948254,-0.00002075,0.51880969,-0.00002343,0.00826306,0.00000012,0.18703540,-0.00014969,0.03166303,-0.00000320,-0.01203831,0.00000253
0.510000,0.08985662,-0.00002105,0.51887295,-0.00002343,0.00823836,0.00000013,0.18704554,-0.00014928,0.03152797,-0.00000121,-0.01329292,0.00000269
0.512000,0.09023072,-0.00002135,0.51893594,-0.00002343,0.00821115,0.00000013,0.18705586,-0.00014884,0.03139139,0.00000075,-0.01453981,0.00000284
0.514000,0.09060483,-0.00002165,0.51899865,-0.00002343,0.00818145,0.00000014,0.18706635,-0.00014839,0.03125337,0.00000271,-0.01577884,0.00000298
0.516000,0.09097897,-0.00002195,0.51906109,-0.00002342,0.00814928,0.00000015,0.18707702,-0.00014791,0.03111400,0.00000464,-0.01700984,0.00000312
0.518000,0.09135313,-0.00002224,0.51912325,-0.00002341,0.00811464,0.00000016,0.18708784,-0.00014742,0.03097335,0.00000656,-0.01823268,0.00000325
0.520000,0.09172731,-0.00002254,0.51918512,-0.00002340,0.00807757,0.00000016,0.18709882,-0.00014690,0.03083152,0.00000846,-0.01944719,0.00000338
0.522000,0.09210151,-0.00002283,0.51924672,-0.00002338,0.00803807,0.00000017,0.18710995,-0.00014637,0.03068857,0.00001035,-0.02065322,0.00000349
0.524000,0.09247574,-0.00002312,0.51930802,-0.00002336,0.00799616,0.00000018,0.18712122,-0.00014582,0.03054458,0.00001222,-0.02185063,0.00000360
0.526000,0.09284999,-0.00002341,0.51936904,-0.00002333,0.00795187,0.00000019,0.18713263,-0.00014525,0.03039965,0.00001407,-0.02303927,0.00000371
0.528000,0.09322426,-0.00002370,0.51942976,-0.00002330,0.00790520,0.00000020,0.18714417,-0.00014466,0.03025384,0.00001590,-0.02421899,0.00000380
0.530000,0.09359855,-0.00002399,0.51949020,-0.00002327,0.00785617,0.00000020,0.18715583,-0.00014405,0.03010724,0.00001771,-0.02538964,0.00000390
0.532000,0.09397287,-0.00002428,0.51955034,-0.00002324,0.00780481,0.00000021,0.18716761,-0.00014343,0.02995992,0.00001951,-0.02655108,0.00000398
0.534000,0.09434721,-0.00002457,0.51961019,-0.00002320,0.00775113,0.00000022,0.18717950,-0.00014279,0.02981196,0.00002128,-0.02770317,0.00000406
0.536000,0.09472158,-0.00002485,0.51966973,-0.00002315,0.00769515,0.00000023,0.18719150,-0.00014212,0.02966343,0.00002304,-0.02884575,0.00000414
0.538000,0.09509597,-0.00002514,0.51972899,-0.00002311,0.00763690,0.00000024,0.18720360,-0.00014145,0.02951440,0.00002478,-0.02997869,0.00000421
0.540000,0.09547038,-0.00002542,0.51978794,-0.00002305,0.00757638,0.00000025,0.18721578,-0.00014075,0.02936497,0.00002650,-0.03110185,0.00000427
0.542000,0.09584482,-0.00002570,0.51984660,-0.00002300,0.00751361,0.00000026,0.18722806,-0.00014004,0.02921518,0.00002820,-0.03221509,0.00000433
0.544000,0.09621928,-0.00002598,0.51990495,-0.00002294,0.00744863,0.00000027,0.18724041,-0.00013931,0.02906513,0.00002989,-0.03331826,0.00000438
0.546000,0.09659377,-0.00002626,0.51996301,-0.00002288,0.00738145,0.00000029,0.18725284,-0.00013856,0.02891487,0.00003155,-0.03441124,0.00000443
0.548000,0.09696828,-0.00002653,0.52002076,-0.00002282,0.00731208,0.00000030,0.18726534,-0.00013780,0.02876448,0.00003319,-0.03549389,0.00000447
0.550000,0.09734282,-0.00002681,0.52007822,-0.00002275,0.00724056,0.00000031,0.18727790,-0.00013701,0.02861403,0.00003482,-0.03656606,0.00000451
0.552000,0.09771738,-0.00002708,0.52013537,-0.00002268,0.00716689,0.00000032,0.18729051,-0.00013622,0.02846358,0.00003642,-0.03762763,0.00000454
0.554000,0.09809196,-0.00002735,0.52019222,-0.00002261,0.00709111,0.00000033,0.18730317,-0.00013540,0.02831321,0.00003801,-0.03867847,0.00000457
0.556000,0.09846658,-0.00002763,0.52024877,-0.00002253,0.00701323,0.00000034,0.18731588,-0.00013458,0.02816297,0.00003957,-0.03971844,0.00000460
0.558000,0.09884122,-0.00002789,0.52030502,-0.00002245,0.00693328,0.00000035,0.18732863,-0.00013373,0.02801293,0.00004112,-0.04074741,0.00000462
0.560000,0.09921588,-0.00002816,0.52036097,-0.00002237,0.00685127,0.00000036,0.18734141,-0.00013287,0.02786316,0.00004264,-0.04176526,0.00000463
0.562000,0.09959057,-0.00002843,0.52041662,-0.00002228,0.00676724,0.00000038,0.18735421,-0.00013199,0.02771372,0.00004415,-0.04277186,0.00000464
0.564000,0.09996528,-0.00002869,0.52047198,-0.00002219,0.00668120,0.00000039,0.18736704,-0.00013110,0.02756466,0.00004563,-0.04376707,0.00000465
0.566000,0.10034002,-0.00002895,0.52052703,-0.00002210,0.00659317,0.00000040,0.18737988,-0.00013020,0.02741604,0.00004709,-0.04475079,0.00000466
0.568000,0.10071479,-0.00002921,0.52058179,-0.00002201,0.00650318,0.00000041,0.18739272,-0.00012928,0.02726794,0.00004854,-0.04572288,0.00000466
0.570000,0.10108958,-0.00002947,0.52063625,-0.00002191,0.00641125,0.00000042,0.18740558,-0.00012834,0.02712039,0.00004996,-0.04668322,0.00000465
0.572000,0.10146440,-0.00002973,0.52069042,-0.00002181,0.00631741,0.00000044,0.18741843,-0.00012739,0.02697345,0.00005136,-0.04763169,0.00000465
0.574000,0.10183924,-0.00002998,0.52074429,-0.00002170,0.00622168,0.00000045,0.18743127,-0.00012643,0.02682719,0.00005274,-0.04856818,0.00000464
0.576000,0.10221411,-0.00003023,0.52079787,-0.00002160,0.00612408,0.00000046,0.18744411,-0.00012545,0.02668164,0.00005410,-0.04949256,0.00000462
0.578000,0.10258901,-0.00003048,0.52085117,-0.00002149,0.00602463,0.00000047,0.18745692,-0.00012446,0.02653687,0.00005544,-0.05040472,0.00000460
0.580000,0.10296393,-0.00003073,0.52090417,-0.00002138,0.00592337,0.00000048,0.18746972,-0.00012346,0.02639292,0.00005676,-0.05130455,0.00000458
0.582000,0.10333887,-0.00003098,0.52095688,-0.00002126,0.00582032,0.00000050,0.18748248,-0.00012244,0.02624984,0.00005805,-0.05219192,0.00000456
0.584000,0.10371384,-0.00003122,0.52100931,-0.00002115,0.00571550,0.00000051,0.18749522,-0.00012141,0.02610767,0.00005933,-0.05306674,0.00000453
0.586000,0.10408884,-0.00003146,0.52106145,-0.00002103,0.00560893,0.00000052,0.18750791,-0.00012037,0.02596646,0.00006058,-0.05392889,0.00000450
0.588000,0.10446386,-0.00003170,0.52111332,-0.00002090,0.00550065,0.00000053,0.18752057,-0.00011931,0.02582626,0.00006182,-0.05477826,0.00000447
0.590000,0.10483891,-0.00003194,0.52116490,-0.00002078,0.00539067,0.00000054,0.18753318,-0.00011824,0.02568710,0.00006303,-0.05561474,0.00000444
0.592000,0.10521398,-0.00003218,0.52121621,-0.00002065,0.00527903,0.00000056,0.18754574,-0.00011716,0.02554903,0.00006422,-0.05643823,0.00000440
0.594000,0.10558908,-0.00003241,0.52126723,-0.00002052,0.00516574,0.00000057,0.18755825,-0.00011607,0.02541208,0.00006539,-0.05724864,0.00000436
0.596000,0.10596420,-0.00003264,0.52131799,-0.00002039,0.00505085,0.00000058,0.18757070,-0.00011497,0.02527629,0.00006653,-0.05804585,0.00000431
0.598000,0.10633935,-0.00003287,0.52136848,-0.00002026,0.00493436,0.00000059,0.18758308,-0.00011385,0.02514170,0.00006766,-0.05882977,0.00000427
0.600000,0.10671452,-0.00003310,0.52141869,-0.00002012,0.00481631,0.00000060,0.18759540,-0.00011272,0.02500834,0.00006876,-0.05960030,0.00000422
0.602000,0.10708972,-0.00003333,0.52146864,-0.00001999,0.00469673,0.00000061,0.18760765,-0.00011159,0.02487624,0.00006985,-0.06035735,0.00000417
0.604000,0.10746494,-0.00003355,0.52151833,-0.00001985,0.00457564,0.00000063,0.18761983,-0.00011044,0.02474543,0.00007091,-0.06110083,0.00000412
0.606000,0.10784019,-0.00003377,0.52156776,-0.00001970,0.00445308,0.00000064,0.18763194,-0.00010928,0.02461595,0.00007195,-0.06183064,0.00000406
0.608000,0.10821546,-0.00003399,0.52161692,-0.00001956,0.00432906,0.00000065,0.18764397,-0.00010811,0.02448781,0.00007297,-0.06254671,0.00000401
0.610000,0.10859075,-0.00003420,0.52166584,-0.00001941,0.00420361,0.00000066,0.18765591,-0.00010693,0.02436105,0.00007396,-0.06324894,0.00000395
0.612000,0.10896607,-0.00003442,0.52171449,-0.00001926,0.00407677,0.00000067,0.18766778,-0.00010574,0.02423569,0.00007494,-0.06393727,0.00000389
0.614000,0.10934141,-0.00003463,0.52176290,-0.00001911,0.00394855,0.00000068,0.18767956,-0.00010454,0.02411175,0.00007589,-0.06461160,0.00000382
0.616000,0.10971678,-0.00003483,0.52181107,-0.00001896,0.00381900,0.00000069,0.18769125,-0.00010333,0.02398925,0.00007683,-0.06527188,0.00000376
0.618000,0.11009216,-0.00003504,0.52185898,-0.00001881,0.00368813,0.00000070,0.18770285,-0.00010212,0.02386821,0.00007774,-0.06591803,0.00000369
0.620000,0.11046757,-0.00003524,0.52190666,-0.00001865,0.00355597,0.00000071,0.18771437,-0.00010089,0.02374865,0.00007862,-0.06654999,0.00000362
